url;titulo;precio;precio millones;area;precio por metro;precio por metro millones;habitaciones;banos;parqueadero;Estrato;Sector;Admón;Admon por mt 2;Estado;Antigüedad;Piso No
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2673713.aspx;Apartamento en Venta Medellín Los Balsos;1720000000;1720;293;5870307,167;5,870307167;4;5;3;6;;942000;3215; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2683845.aspx;Apartamento en Venta Medellín El Poblado;1250000000;1250;365;3424657,534;3,424657534;4;5;3;6;;1100000;3014; Excelente; 9 a 15 años; 9º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3064815.aspx;Apartamento en Venta Medellín POBLADO;860000000;860;280;3071428,571;3,071428571;3;5;3;6;;;0;; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-3032971.aspx;Apartamento en Venta Medellín La Calera;1150000000;1150;251;4581673,307;4,581673307;4;5;3;6;;781000;3112; Excelente; 1 a 8 años; 8º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2113224.aspx;Apartamento en Venta Medellín El Tesoro;970000000;970;247;3927125,506;3,927125506;3;4;3;6;;640000;2591; Bueno; 9 a 15 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/lalinde-det-1980044.aspx;Apartamento en Venta Medellín Lalinde;1100000000;1100;338;3254437,87;3,25443787;3;5;3;6;;1098000;3249; Bueno; 16 a 30 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2019389.aspx;Apartamento en Venta Medellín El Poblado;990000000;990;260;3807692,308;3,807692308;3;4;3;6;;590000;2269; Bueno; 1 a 8 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3024654.aspx;Apartamento en Venta Medellín El Poblado;930000000;930;220;4227272,727;4,227272727;3;4;3;6;;615000;2795; Bueno; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3062033.aspx;Apartamento en Venta Medellín El Poblado;690000000;690;240;2875000;2,875;3;5;3;6;;500000;2083; Excelente; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3061992.aspx;Apartamento en Venta Medellín El Poblado;670000000;670;157;4267515,924;4,267515924;3;4;3;6;;350000;2229; Excelente; 1 a 8 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/concha-det-3035936.aspx;Apartamento en Venta Medellín La Concha;830000000;830;164;5060975,61;5,06097561;3;5;3;6;;780000;4756; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-3058252.aspx;Apartamento en Venta Medellín EL TESORO;1200000000;1200;369;3252032,52;3,25203252;4;5;3;6;;900000;2439; Excelente; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-3057428.aspx;Apartamento en Venta Medellín SANTA MARIA DE LOS ANGELES;490000000;490;207;2367149,758;2,367149758;3;2;3;6;;714000;3449; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3038652.aspx;Apartamento en Venta Medellín El Poblado;600000000;600;265;2264150,943;2,264150943;4;5;3;6;;606000;2287; Excelente; 16 a 30 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3043455.aspx;Apartamento en Venta Medellín POBLADO;650000000;650;391;1662404,092;1,662404092;4;4;3;6;;600000;1535;; 9 a 15 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2549517.aspx;Apartamento en Venta Medellín El Poblado;990000000;990;267;3707865,169;3,707865169;4;4;3;6;;709000;2655; Excelente; 16 a 30 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2056024.aspx;Apartamento en Venta Medellín El Poblado;880000000;880;260;3384615,385;3,384615385;5;5;3;6;;;0; Bueno; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-3029520.aspx;Apartamento en Venta Medellín LA CALERA;1090000000;1090;232;4698275,862;4,698275862;3;4;3;6;;900000;3879; Bueno; 1 a 8 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-3049420.aspx;Apartamento en Venta Medellín San Lucas;1200000000;1200;200;6000000;6;3;4;3;6;;950000;4750; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-3059749.aspx;Apartamento en Venta Medellín Los Balsos;830000000;830;215;3860465,116;3,860465116;4;5;3;6;;540500;2514; Excelente; 16 a 30 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-3006315.aspx;Apartamento en Venta Medellín LA CALERA;990000000;990;228;4342105,263;4,342105263;3;5;3;6;;508000;2228; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3024963.aspx;Apartamento en Venta Medellín POBLADO;630000000;630;163;3865030,675;3,865030675;3;2;3;6;;596000;3656;; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-3000676.aspx;Apartamento en Venta Medellín Santa María de los Ángeles;980000000;980;240;4083333,333;4,083333333;4;6;3;6;;630000;2625; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-2146853.aspx;Apartamento en Venta Medellín Altos del Poblado;1720000000;1720;293;5870307,167;5,870307167;3;5;3;6;;880000;3003; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2991243.aspx;Apartamento en Venta Medellín Los Balsos;1070000000;1070;270;3962962,963;3,962962963;3;3;3;6;;;0; Bueno; Más de 30 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2802269.aspx;Apartamento en Venta Medellín El Poblado;1350000000;1350;346;3901734,104;3,901734104;4;6;3;6;;750000;2168; Excelente; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-2979714.aspx;Apartamento en Venta Medellín San Lucas;440000000;440;167;2634730,539;2,634730539;3;3;3;6;;470000;2814;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-3014809.aspx;Apartamento en Venta Medellín Los Balsos;1100000000;1100;400;2750000;2,75;5;5;3;6;;1100000;2750; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_balsos_superior-det-3042015.aspx;Apartamento en Venta Medellín Loma de los Balsos Superior;1100000000;1100;275;4000000;4;3;4;3;6;;672800;2447; Bueno; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-3009531.aspx;Apartamento en Venta Medellín Altos del Poblado;1380000000;1380;229;6026200,873;6,026200873;4;5;3;6;;650000;2838; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/patio_bonito-det-3040584.aspx;Apartamento en Venta Medellín PATIO BONITO;895000000;895;355;2521126,761;2,521126761;4;5;3;6;;1582000;4456;; Más de 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3037360.aspx;Apartamento en Venta Medellín El Poblado;1300000000;1300;288;4513888,889;4,513888889;3;4;3;6;;1144000;3972; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/capestre-det-2991246.aspx;Apartamento en Venta Medellín capestre;830000000;830;176;4715909,091;4,715909091;3;3;3;6;;;0; Bueno; Más de 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/las_santas-det-2993717.aspx;Apartamento en Venta Medellín Las Santas;1050000000;1050;253;4150197,628;4,150197628;4;5;3;6;;539000;2130; Excelente; 16 a 30 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-3012867.aspx;Apartamento en Venta Medellín El Tesoro;1200000000;1200;280;4285714,286;4,285714286;4;5;3;6;;1000000;3571; Bueno; 9 a 15 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2731312.aspx;Apartamento en Venta Medellín El Poblado;830000000;830;260;3192307,692;3,192307692;5;5;3;6;;617000;2373; Excelente; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-2976891.aspx;Apartamento en Venta Medellín Altos del Poblado;435000000;435;167;2604790,419;2,604790419;3;3;3;6;;470000;2814; Excelente; 9 a 15 años; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-3027089.aspx;Apartamento en Venta Medellín Los Balsos;1250000000;1250;335;3731343,284;3,731343284;4;5;3;6;;1000000;2985; Excelente; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-3020577.aspx;Apartamento en Venta Medellín El Poblado;1720000000;1720;293;5870307,167;5,870307167;3;4;3;6;;;0; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2997480.aspx;Apartamento en Venta Medellín El Poblado;450000000;450;111;4054054,054;4,054054054;1;2;3;6;;650000;5856; Excelente; 1 a 8 años; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-3013691.aspx;Apartamento en Venta Medellín Los balsos;1720000000;1720;293;5870307,167;5,870307167;3;3;3;6;;942000;3215; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-3017365.aspx;Apartamento en Venta Medellín Altos del Poblado;970000000;970;247;3927125,506;3,927125506;4;5;3;6;;700000;2834; Excelente; 9 a 15 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2991216.aspx;Apartamento en Venta Medellín El Poblado;1400000000;1400;380;3684210,526;3,684210526;4;3;3;6;;;0; Bueno; Más de 30 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-2960907.aspx;Apartamento en Venta Medellín Altos del Poblado;600000000;600;207;2898550,725;2,898550725;3;5;3;6;;;0; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/lalinde-det-2984337.aspx;Apartamento en Venta Medellín Lalinde;950000000;950;187;5080213,904;5,080213904;3;3;3;6;;;0; Excelente; 1 a 8 años; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-2825615.aspx;Apartamento en Venta Medellín Santa María de los Ángeles;510000000;510;155;3290322,581;3,290322581;3;3;3;6;;440000;2839; Bueno; 16 a 30 años; 8º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-3016264.aspx;Apartamento en Venta Medellín Altos del Poblado;990000000;990;228;4342105,263;4,342105263;4;6;3;6;;508000;2228; Excelente; 9 a 15 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/milla_oro-det-2990834.aspx;Apartamento en Venta Medellín Milla de Oro;479000000;479;100;4790000;4,79;3;2;3;6;;320000;3200; Excelente; 9 a 15 años; 14º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2924321.aspx;Apartamento en Venta Medellín El Poblado;1580000000;1580;318;4968553,459;4,968553459;3;4;3;6;;680000;2138; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-3008981.aspx;Apartamento en Venta Medellín La Calera;990000000;990;228;4342105,263;4,342105263;4;4;3;6;;;0;;; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/transversal_inferior-det-2945556.aspx;Apartamento en Venta Medellín Transversal Inferior;1275000000;1275;220;5795454,545;5,795454545;3;4;3;6;;680000;3091;; Menos de 1 año;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/lleras-det-2575046.aspx;Apartamento en Venta Medellín LLERAS;720000000;720;190;3789473,684;3,789473684;3;4;3;6;;669000;3521;; 9 a 15 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2977507.aspx;Apartamento en Venta Medellín POBLADO;750000000;750;210;3571428,571;3,571428571;4;4;3;6;;608000;2895; Bueno; 9 a 15 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_gonzales-det-2959426.aspx;Apartamento en Venta Medellín Loma de Los Gonzales;990000000;990;200;4950000;4,95;4;5;3;6;;620000;3100; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2562075.aspx;Apartamento en Venta Medellín El Poblado;520000000;520;175;2971428,571;2,971428571;4;4;3;6;;680000;3886; Excelente;; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2741993.aspx;Apartamento en Venta Medellín POBLADO;770000000;770;290;2655172,414;2,655172414;4;4;3;6;;1221000;4210;; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/visitacion-det-2939370.aspx;Apartamento en Venta Medellín visitacion;900000000;900;400;2250000;2,25;3;3;3;6;;800000;2000; Bueno; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2288202.aspx;Apartamento en Venta Medellín El Poblado;1350000000;1350;346;3901734,104;3,901734104;4;5;3;6;;750000;2168; Excelente; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/provenza-det-2947321.aspx;Apartamento en Venta Medellín PROVENZA;890000000;890;298;2986577,181;2,986577181;3;4;3;6;;800000;2685; Excelente; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/alejandria-det-2780999.aspx;Apartamento en Venta Medellín Alejandría;870000000;870;291;2989690,722;2,989690722;5;5;3;6;;780000;2680; Excelente; 16 a 30 años; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_gonzalez-det-2924497.aspx;Apartamento en Venta Medellín Loma de los Gonzalez;1350000000;1350;425;3176470,588;3,176470588;4;4;3;6;;850000;2000; Excelente;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2842942.aspx;Apartamento en Venta Medellín El Tesoro;1280000000;1280;294;4353741,497;4,353741497;3;4;3;6;;950000;3231; Excelente; 9 a 15 años; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2928398.aspx;Apartamento en Venta Medellín POBLADO;700000000;700;323;2167182,663;2,167182663;4;5;3;6;;1175000;3638;; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2916704.aspx;Apartamento en Venta Medellín CASTROPOL;980000000;980;176;5568181,818;5,568181818;3;5;3;6;;;0;; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2970525.aspx;Apartamento en Venta Medellín POBLADO;1050000000;1050;279;3763440,86;3,76344086;3;4;3;6;;630000;2258; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2936332.aspx;Apartamento en Venta Medellín LOS BALSOS;1250000000;1250;280;4464285,714;4,464285714;3;3;3;6;;980000;3500; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2909249.aspx;Apartamento en Venta Medellín El Poblado;1480000000;1480;405;3654320,988;3,654320988;4;6;3;6;;762000;1881; Excelente; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado_altos_delpoblado-det-2945471.aspx;Apartamento en Venta Medellín POBLADO ALTOS DELPOBLADO;1000000000;1000;200;5000000;5;2;4;3;6;;;0; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2896637.aspx;Apartamento en Venta Medellín Castropol;900000000;900;173;5202312,139;5,202312139;3;4;3;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-2901993.aspx;Apartamento en Venta Medellín La Calera;880000000;880;220;4000000;4;3;5;3;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2897236.aspx;Apartamento en Venta Medellín Castropol;880000000;880;173;5086705,202;5,086705202;3;5;3;6;;670000;3873; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/transv_superior-det-2926870.aspx;Apartamento en Venta Medellín Transv Superior;840000000;840;232;3620689,655;3,620689655;3;4;3;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2888697.aspx;Apartamento en Venta Medellín LOS BALSOS;1720000000;1720;293;5870307,167;5,870307167;3;4;3;6;;942000;3215; Excelente; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-2945509.aspx;Apartamento en Venta Medellín La Calera;1450000000;1450;240;6041666,667;6,041666667;4;5;3;6;;700000;2917; Excelente; Menos de 1 año; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_gonzalez-det-2817930.aspx;Apartamento en Venta Medellín Loma de los Gonzalez;1300000000;1300;342;3801169,591;3,801169591;3;5;3;6;;812000;2374; Excelente; 9 a 15 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_gonzalez-det-1900245.aspx;Apartamento en Venta Medellín Loma de los Gonzalez;1300000000;1300;385;3376623,377;3,376623377;4;5;3;6;;1700000;4416; Excelente; Más de 30 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_parras-det-1586708.aspx;Apartamento en Venta Medellín LOMA LOS PARRAS;680000000;680;237;2869198,312;2,869198312;3;4;3;6;;811000;3422; Excelente; 9 a 15 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2564210.aspx;Apartamento en Venta Medellín El Poblado;1290000000;1290;256;5039062,5;5,0390625;4;5;3;6;;576300;2251; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/campestre-det-2874815.aspx;Apartamento en Venta Medellín Campestre;1250000000;1250;410;3048780,488;3,048780488;3;5;3;6;;1090000;2659; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2881094.aspx;Apartamento en Venta Medellín El Poblado;1400000000;1400;380;3684210,526;3,684210526;4;4;3;6;;1428000;3758; Excelente; 1 a 8 años; 10º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-2868004.aspx;Apartamento en Venta Medellín ALTOS DEL POBLADO;770000000;770;340;2264705,882;2,264705882;3;4;3;6;;;0;; 16 a 30 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2877233.aspx;Apartamento en Venta Medellín LOS BALSOS;490000000;490;149;3288590,604;3,288590604;3;3;3;6;;530000;3557;; 1 a 8 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2161223.aspx;Apartamento en Venta Medellín El Poblado;960000000;960;260;3692307,692;3,692307692;4;4;3;6;;600000;2308; Excelente; 16 a 30 años; 10º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/transv_superior-det-2904845.aspx;Apartamento en Venta Medellín Transv Superior;1150000000;1150;275;4181818,182;4,181818182;3;4;3;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2900541.aspx;Apartamento en Venta Medellín El Poblado;2350000000;2350;312;7532051,282;7,532051282;3;4;3;6;;700000;2244; Excelente; 1 a 8 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_balsos_superior-det-2889549.aspx;Apartamento en Venta Medellín Loma de Los Balsos Superior;1390000000;1390;243;5720164,609;5,720164609;3;5;3;6;;1070000;4403; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2694137.aspx;Apartamento en Venta Medellín Los Balsos;1350000000;1350;425;3176470,588;3,176470588;4;5;3;6;;850000;2000; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/campestre-det-2389860.aspx;Apartamento en Venta Medellín El Campestre;1550000000;1550;320;4843750;4,84375;3;4;3;6;;800000;2500; Excelente; 9 a 15 años; 8º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-2875550.aspx;Apartamento en Venta Medellín Santa María de los Ángeles;635000000;635;133;4774436,09;4,77443609;3;4;3;6;;350000;2632; Excelente;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2083046.aspx;Apartamento en Venta Medellín El Poblado;650000000;650;262;2480916,031;2,480916031;4;5;3;6;;819400;3127; Bueno; 16 a 30 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2850372.aspx;Apartamento en Venta Medellín El Poblado;1180000000;1180;257,4;4584304,584;4,584304584;3;4;3;6;;562800;2186; Excelente; 9 a 15 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tomatera-det-2745805.aspx;Apartamento en Venta Medellín LA TOMATERA;1100000000;1100;283;3886925,795;3,886925795;3;3;3;6;;934000;3300;; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2652480.aspx;Apartamento en Venta Medellín Los Balsos;830000000;830;215;3860465,116;3,860465116;3;4;3;6;;540500;2514; Excelente; Más de 30 años; 8º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2834442.aspx;Apartamento en Venta Medellín El Poblado;1870000000;1870;318;5880503,145;5,880503145;4;4;3;6;;;0; Excelente; Menos de 1 año; 9º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2851847.aspx;Apartamento en Venta Medellín El Poblado;595000000;595;137;4343065,693;4,343065693;2;3;3;6;;610000;4453; Excelente; 1 a 8 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_gonzalez-det-2859903.aspx;Apartamento en Venta Medellín Loma de los Gonzalez;990000000;990;200;4950000;4,95;4;5;3;6;;620000;3100; Excelente; 9 a 15 años; 15º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/milla_oro-det-2862906.aspx;Apartamento en Venta Medellín Milla de Oro;870000000;870;291;2989690,722;2,989690722;6;6;3;6;;790000;2715; Excelente;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/alejandria-det-2810895.aspx;Apartamento en Venta Medellín Alejandría;685000000;685;192;3567708,333;3,567708333;3;3;3;6;;570000;2969; Excelente; 16 a 30 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2409450.aspx;Apartamento en Venta Medellín El Poblado;870000000;870;202;4306930,693;4,306930693;3;5;3;6;;650000;3218; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2854713.aspx;Apartamento en Venta Medellín El Poblado;1100000000;1100;360;3055555,556;3,055555556;5;6;3;6;;962000;2672; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2798674.aspx;Apartamento en Venta Medellín El Poblado;770000000;770;340;2264705,882;2,264705882;4;4;3;6;;850000;2500; Bueno; 16 a 30 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2605004.aspx;Apartamento en Venta Medellín POBLADO;1200000000;1200;475;2526315,789;2,526315789;4;7;3;6;;790000;1663;; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_gonzalez-det-2559399.aspx;Apartamento en Venta Medellín Loma de los Gonzalez;870000000;870;154;5649350,649;5,649350649;3;1;3;6;;;0; Bueno; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-2780326.aspx;Apartamento en Venta Medellín Santa María de los Ángeles;550000000;550;207;2657004,831;2,657004831;3;2;3;6;;650000;3140; Bueno; Más de 30 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2800541.aspx;Apartamento en Venta Medellín El Poblado;1720000000;1720;293;5870307,167;5,870307167;3;4;3;6;;942000;3215; Excelente; 1 a 8 años; 16ª
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-2811848.aspx;Apartamento en Venta Medellín La Calera;860000000;860;220;3909090,909;3,909090909;3;4;3;6;;630000;2864; Excelente; 1 a 8 años; 15º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/vizcaya-det-2795260.aspx;Apartamento en Venta Medellín Vizcaya;2650000000;2650;411;6447688,564;6,447688564;3;4;3;6;;1200000;2920;;; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-2802215.aspx;Apartamento en Venta Medellín LA CALERA;870000000;870;220;3954545,455;3,954545455;3;4;3;6;;630000;2864; Bueno; 9 a 15 años; 15º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-1998166.aspx;Apartamento en Venta Medellín El Poblado;880000000;880;260;3384615,385;3,384615385;4;4;3;6;;660000;2538; Bueno; 16 a 30 años; 15º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2774155.aspx;Apartamento en Venta Medellín El Poblado;980000000;980;275;3563636,364;3,563636364;4;4;3;6;;750000;2727; Bueno; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2757865.aspx;Apartamento en Venta Medellín Los Balsos;830000000;830;215;3860465,116;3,860465116;4;5;3;6;;540000;2512; Excelente; 16 a 30 años; 8º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/campestre-det-2757497.aspx;Apartamento en Venta Medellín El Campestre;730000000;730;262;2786259,542;2,786259542;4;5;3;6;;885000;3378; Bueno; Más de 30 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2613626.aspx;Apartamento en Venta Medellín El Tesoro;1310000000;1310;240;5458333,333;5,458333333;4;5;3;6;;650000;2708; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-1651404.aspx;Apartamento en Venta Medellín poblado;1200000000;1200;460;2608695,652;2,608695652;6;7;3;6;;1200000;2609; Excelente; 16 a 30 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-2809362.aspx;Apartamento en Venta Medellín La Calera;1150000000;1150;251;4581673,307;4,581673307;3;3;3;6;;768519;3062; Excelente; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2633922.aspx;Apartamento en Venta Medellín El Poblado;1900000000;1900;500;3800000;3,8;5;5;3;6;;900000;1800;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2736951.aspx;Apartamento en Venta Medellín LOS BALSOS;1390000000;1390;240;5791666,667;5,791666667;4;4;3;6;;;0;; Menos de 1 año;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2772437.aspx;Apartamento en Venta Medellín El Poblado;1100000000;1100;275;4000000;4;4;6;3;6;;800000;2909; Excelente; 9 a 15 años; 9º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-2740295.aspx;Apartamento en Venta Medellín La Calera;1450000000;1450;417;3477218,225;3,477218225;3;4;3;6;;900000;2158; Excelente;; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2016456.aspx;Apartamento en Venta Medellín Los Balsos;1290000000;1290;263;4904942,966;4,904942966;3;4;3;6;;1035000;3935; Excelente; Menos de 1 año; Otros
